time,lon,lat,depth,mag
2022-05-11T15:21:15.621000Z,-70.2303,-21.6946,60.83,5.1
2022-05-11T13:22:16.340000Z,-67.2365,-24.2557,180.3,4.3
2022-05-11T12:15:32.763000Z,-68.578,-29.3285,129.88,4.7
2022-05-10T23:06:32.538000Z,-66.6519,-23.496,220.0,6.8
2022-05-10T08:42:06.572000Z,-63.4037,-27.0668,564.72,5.4
2022-05-10T05:22:45.224000Z,-70.1306,-17.6045,133.43,4.3
2022-05-10T04:06:14.362000Z,-70.1725,-20.3142,36.26,3.1
2022-05-10T02:18:31.171000Z,-70.3591,-17.5676,95.72,4.6
2022-05-09T22:24:56.459000Z,-74.7261,-13.1642,80.51,4.5
2022-05-09T22:10:50.821000Z,-81.3199,-8.3934,10.0,4.8
2022-05-09T14:49:13.342000Z,-68.8354,-20.3244,118.49,4.2
2022-05-09T07:25:15.066000Z,-69.5543,-33.6257,141.73,4.7
2022-05-09T05:06:43.516000Z,-68.8277,-22.1273,122.57,4.4
2022-05-09T03:20:02.232000Z,-68.9998,-38.5865,10.0,4.5
2022-05-08T16:31:42.735000Z,-66.9674,-23.9807,231.22,4.2
2022-05-08T12:51:25.628000Z,-81.6163,-8.4812,10.0,4.3
2022-05-08T12:30:35.718000Z,-69.7889,-21.4236,53.54,4.2
2022-05-08T07:20:48.284000Z,-70.2942,-19.8925,76.11,3.3
2022-05-07T12:29:57.574000Z,-69.36,-27.3026,120.03,4.3
2022-05-07T06:31:11.027000Z,-69.7864,-17.9232,145.42,4.1
2022-05-07T06:12:23.484000Z,-72.9156,-36.4822,28.87,4.5
2022-05-06T23:29:00.395000Z,-70.5909,-15.7404,211.13,4.4
2022-05-06T22:35:14.325000Z,-74.3141,-34.9489,10.0,3.9
2022-05-06T14:02:12.219000Z,-71.8225,-14.9224,123.46,4.3
2022-05-06T12:44:48.629000Z,-68.2252,-29.1846,56.48,4.6
2022-05-06T07:29:58.839000Z,-68.7473,-21.127,124.47,4.2
2022-05-06T02:39:59.543000Z,-78.4059,-0.1985,10.0,3.9
2022-05-05T21:05:24.184000Z,-73.0502,-33.1128,10.0,5.1
2022-05-05T20:29:21.400000Z,-72.8933,-16.0125,54.22,4.6
2022-05-05T07:23:53.209000Z,-71.3046,-28.4923,29.97,4.2
2022-05-05T04:43:14.988000Z,-69.7775,-20.3528,36.73,3.4
2022-05-05T01:32:59.562000Z,-72.0971,-30.055,10.0,4.1
2022-05-05T01:02:38.077000Z,-67.3223,-24.2364,198.17,4.4
2022-05-04T15:03:43.783000Z,-69.3919,-19.2306,108.83,4.5
2022-05-04T12:57:21.243000Z,-72.0153,-32.2514,10.0,4.4
2022-05-04T12:48:21.972000Z,-72.0113,-32.2286,21.79,5.1
2022-05-04T11:59:34.576000Z,-71.8607,-32.2317,18.8,5.2
2022-05-04T06:54:12.184000Z,-71.9194,-32.2463,12.1,4.8
2022-05-04T03:45:58.581000Z,-71.925,-32.2409,16.34,5.0
2022-05-03T18:07:47.145000Z,-70.5314,-19.3607,61.59,4.1
2022-05-03T13:20:41.063000Z,-66.8568,-23.8609,226.64,4.0
2022-05-03T09:50:04.318000Z,-71.4286,-30.7873,48.13,4.2
2022-05-02T20:07:53.266000Z,-66.6389,-23.8183,203.51,4.0
2022-05-01T19:26:00.690000Z,-74.0699,-37.2134,10.0,4.8
2022-05-01T09:19:13.181000Z,-63.3382,-27.6627,571.99,4.2
2022-04-30T11:25:34.448000Z,-66.5871,-22.9141,219.78,4.5
2022-04-30T09:21:28.857000Z,-72.0363,-34.4606,20.24,4.5
2022-04-30T04:56:05.925000Z,-70.3833,-31.2542,115.49,4.1
2022-04-29T21:56:52.102000Z,-73.0107,-15.3931,81.57,4.4
2022-04-29T18:49:51.840000Z,-79.5186,-2.7513,56.49,4.8
2022-04-29T15:14:49.424000Z,-71.9958,-32.4498,30.81,4.6
2022-04-29T10:40:30.299000Z,-68.4,-23.0153,119.92,4.0
2022-04-28T22:29:25.534000Z,-71.8989,-15.0086,121.9,4.5
2022-04-28T16:18:44.134000Z,-67.4288,-21.2293,185.31,4.2
2022-04-28T05:14:04.871000Z,-68.8904,-20.802,112.18,4.0
2022-04-28T01:58:35.683000Z,-66.6168,-21.4079,230.78,4.3
2022-04-27T14:13:53.891000Z,-69.1458,-19.8958,104.86,4.5
2022-04-27T01:11:37.979000Z,-67.1049,-24.3343,163.46,4.3
2022-04-26T17:02:55.597000Z,-69.5898,-20.1985,40.63,3.6
2022-04-25T14:03:49.288000Z,-69.6924,-20.6379,88.68,3.7
2022-04-25T01:09:25.869000Z,-67.0099,-23.8858,183.86,4.3
2022-04-24T21:46:09.847000Z,-69.5516,-17.6922,142.59,4.2
2022-04-24T14:45:06.230000Z,-71.2986,-35.2297,89.67,5.0
2022-04-24T11:30:02.829000Z,-68.5212,-21.1943,138.63,4.6
2022-04-23T11:14:51.947000Z,-70.9674,-25.4383,22.92,4.5
2022-04-23T10:02:13.126000Z,-74.2739,-8.7351,67.06,4.4
2022-04-23T09:42:40.460000Z,-66.2346,-22.9252,271.91,4.3
2022-04-23T08:25:59.227000Z,-74.106,-37.2119,8.3,4.4
2022-04-23T08:10:50.251000Z,-74.1288,-37.1653,10.0,4.3
2022-04-23T04:40:55.955000Z,-65.8858,-18.6061,44.3,4.3
2022-04-23T04:39:34.186000Z,-76.7434,-5.0892,117.46,4.2
2022-04-21T19:27:27.252000Z,-68.3085,-21.3898,118.3,4.6
2022-04-21T08:47:12.650000Z,-66.6918,-21.6425,214.45,4.4
2022-04-20T13:19:11.908000Z,-66.2996,-27.2485,174.38,4.9
2022-04-20T11:19:05.569000Z,-68.2444,-22.928,102.28,5.7
2022-04-20T09:40:35.447000Z,-71.3767,-32.1,58.3,4.4
2022-04-20T05:38:47.987000Z,-77.7702,-1.6448,183.59,4.2
2022-04-19T15:04:17.893000Z,-68.527,-31.2468,111.43,4.5
2022-04-19T12:56:09.903000Z,-67.1469,-24.6381,169.69,4.6
2022-04-19T11:42:30.141000Z,-67.2464,-21.3062,219.13,4.5
2022-04-19T04:31:25.915000Z,-67.1663,-23.846,210.65,4.4
2022-04-19T03:04:23.976000Z,-69.7502,-31.666,118.47,4.4
2022-04-17T21:58:54.473000Z,-68.6459,-21.8304,129.45,4.3
2022-04-17T09:39:09.938000Z,-71.532,-32.1705,40.58,4.2
2022-04-17T06:21:27.764000Z,-67.0042,-24.0903,214.06,4.2
2022-04-16T23:32:02.787000Z,-69.5003,-31.5015,118.17,4.2
2022-04-16T19:54:17.587000Z,-69.5175,-16.6569,189.8,4.3
2022-04-16T17:10:34.511000Z,-72.3626,-33.989,11.65,5.0
2022-04-16T13:53:17.157000Z,-71.7809,-29.8639,55.67,4.5
2022-04-16T13:37:38.359000Z,-78.361,-0.1683,10.0,4.2
2022-04-16T09:03:51.421000Z,-72.1453,-31.6539,10.0,4.0
2022-04-15T16:43:31.180000Z,-69.9667,-22.7778,65.06,5.0
2022-04-15T10:02:13.649000Z,-68.7013,-22.5341,121.39,4.3
2022-04-15T05:49:17.050000Z,-68.5772,-21.1017,131.52,4.5
2022-04-15T02:30:50.428000Z,-70.698,-27.1925,42.91,4.4
2022-04-14T22:17:55.573000Z,-71.4483,-32.179,45.59,4.9
2022-04-14T17:51:39.467000Z,-76.2648,-7.7929,128.75,4.6
2022-04-14T15:49:54.254000Z,-65.9957,-21.9969,255.71,4.9
2022-04-14T13:28:40.087000Z,-72.4222,-31.6616,10.0,4.2
2022-04-14T13:01:31.517000Z,-72.1169,-31.6253,10.0,4.1
2022-04-14T12:53:12.761000Z,-72.1902,-31.6463,10.0,4.6
2022-04-14T01:29:10.886000Z,-70.9358,-26.3799,27.92,4.4
2022-04-13T16:21:24.688000Z,-69.0183,-19.4145,123.85,4.9
2022-04-13T06:54:03.632000Z,-67.1243,-24.3001,168.31,4.4
2022-04-13T03:42:39.681000Z,-69.5906,-18.7045,120.36,4.3
2022-04-13T03:40:27.659000Z,-68.8111,-21.2601,116.18,4.0
2022-04-12T18:44:01.932000Z,-75.1087,-12.1342,56.9,4.2
2022-04-12T16:07:47.145000Z,-72.3647,-33.9623,16.17,4.9
2022-04-12T09:36:08.953000Z,-69.2306,-17.7604,147.81,4.5
2022-04-12T06:28:59.075000Z,-74.9187,-8.7824,143.82,4.6
2022-04-11T19:44:53.437000Z,-70.0915,-19.1366,57.13,4.6
2022-04-11T18:32:59.039000Z,-66.7488,-23.7208,202.98,4.5
2022-04-11T09:40:06.706000Z,-74.7651,-9.6127,66.09,4.4
2022-04-11T01:46:28.028000Z,-68.5739,-21.1104,127.86,4.6
2022-04-10T22:13:42.074000Z,-67.3528,-21.3441,211.77,4.1
2022-04-10T22:10:55.106000Z,-69.132,-20.1212,113.88,4.0
2022-04-10T13:33:05.197000Z,-72.781,-15.3694,10.0,3.9
2022-04-10T05:56:31.247000Z,-74.3795,-13.6913,67.49,4.2
2022-04-10T03:37:25.892000Z,-75.1718,-11.7547,38.68,4.5
2022-04-10T03:04:04.686000Z,-75.1421,-11.7384,10.01,5.0
2022-04-09T16:28:54.941000Z,-70.2943,-32.8145,117.03,4.6
2022-04-08T09:03:42.950000Z,-68.8201,-22.4549,114.73,4.1
2022-04-08T02:18:57.088000Z,-70.9868,-25.4007,10.0,4.3
2022-04-08T00:14:23.809000Z,-68.7774,-22.1317,118.17,4.2
2022-04-07T21:14:16.424000Z,-68.8411,-21.1291,130.53,4.3
2022-04-07T10:01:42.785000Z,-67.0442,-24.157,173.8,4.3
2022-04-07T04:39:47.842000Z,-73.2664,-15.9429,82.22,4.2
2022-04-07T03:30:42.308000Z,-75.2701,-13.3243,86.46,5.1
2022-04-05T23:29:06.096000Z,-66.9675,-23.8707,182.51,4.6
2022-04-05T18:41:42.495000Z,-66.8829,-24.2157,196.96,4.3
2022-04-05T14:11:20.199000Z,-73.0429,-16.7925,66.19,4.1
2022-04-05T13:09:25.349000Z,-69.256,-27.7515,98.75,4.4
2022-04-05T02:14:29.771000Z,-67.3625,-24.1475,213.44,4.2
2022-04-05T01:35:33.174000Z,-67.4909,-19.4089,226.4,4.4
2022-04-04T14:18:20.651000Z,-79.1884,-2.3328,112.19,4.5
2022-04-04T09:44:07.745000Z,-69.2259,-19.8182,112.58,4.2
2022-04-04T09:33:36.679000Z,-66.807,-23.9714,189.89,4.4
2022-04-03T17:29:31.016000Z,-76.9158,-4.4845,111.24,4.5
2022-04-03T09:57:17.587000Z,-68.5753,-22.0777,125.61,4.2
2022-04-03T05:16:36.299000Z,-67.0645,-31.4739,111.44,5.1
2022-04-03T04:06:56.106000Z,-70.6928,-33.7721,86.73,3.5
2022-04-02T17:02:04.440000Z,-71.8123,-30.6689,23.11,4.4
2022-04-01T11:28:04.269000Z,-67.9821,-31.4086,107.23,5.1
2022-04-01T04:05:26.587000Z,-78.3209,-10.3803,63.32,4.4
2022-03-31T21:54:39.802000Z,-76.9011,-5.9993,127.47,4.3
2022-03-31T03:54:56.970000Z,-67.3857,-20.9772,189.63,4.2
2022-03-31T02:00:52.849000Z,-72.291,-33.5243,10.0,4.2
2022-03-31T00:11:47.482000Z,-77.9946,-11.1596,52.04,5.1
2022-03-30T23:17:09.393000Z,-71.4619,-28.7032,22.36,5.0
2022-03-30T16:30:07.124000Z,-70.0138,-25.67,74.15,4.4
2022-03-30T03:05:13.852000Z,-69.3521,-30.2431,124.21,4.3
2022-03-29T18:56:14.965000Z,-71.8017,-32.5298,35.0,3.7
2022-03-29T14:53:29.212000Z,-72.8918,-13.7057,58.63,4.5
2022-03-29T14:11:04.523000Z,-79.802,-10.2702,10.0,4.3
2022-03-28T04:47:25.387000Z,-66.2767,-22.5356,242.71,4.4
2022-03-28T03:26:48.850000Z,-71.4066,-30.3506,35.91,4.2
2022-03-27T18:35:01.459000Z,-72.2761,-33.5705,10.0,4.6
2022-03-27T05:57:35.082000Z,-67.1746,-31.6767,120.33,4.6
2022-03-25T21:15:53.542000Z,-70.0684,-20.3624,17.97,2.6
2022-03-25T16:32:05.781000Z,-70.9358,-34.7539,109.47,4.1
2022-03-25T00:56:22.378000Z,-71.632,-15.5851,123.58,5.3
2022-03-23T21:06:07.104000Z,-80.3958,-8.6693,10.0,4.3
2022-03-23T16:36:04.769000Z,-69.4092,-24.4303,70.07,4.1
2022-03-23T15:19:53.054000Z,-69.2977,-19.4737,99.56,4.2
2022-03-23T08:26:43.818000Z,-66.7249,-23.5859,216.4,4.4
2022-03-23T03:30:09.132000Z,-69.1659,-20.179,91.52,4.2
2022-03-22T22:51:31.877000Z,-79.8113,-8.2958,37.37,4.3
2022-03-22T21:29:46.532000Z,-66.5337,-23.854,185.09,4.6
2022-03-22T15:43:34.886000Z,-66.9802,-24.2198,167.84,4.3
2022-03-21T20:18:59.771000Z,-69.89,-21.0333,36.0,4.4
2022-03-21T06:42:32.124000Z,-68.7882,-21.0922,128.95,4.5
2022-03-21T05:57:35.857000Z,-77.276,-6.3755,92.92,4.1
2022-03-20T21:07:57.906000Z,-67.2156,-24.242,193.16,4.3
2022-03-20T16:58:11.444000Z,-67.0342,-24.1812,183.44,4.4
2022-03-20T14:39:47.494000Z,-70.4526,-13.3295,10.0,4.9
2022-03-19T21:05:07.856000Z,-72.2437,-30.3515,6.88,4.7
2022-03-19T09:31:16.921000Z,-67.0952,-28.0525,201.04,4.2
2022-03-19T06:27:05.437000Z,-73.9546,-37.0013,10.88,4.6
2022-03-18T14:27:45.621000Z,-67.5876,-19.4413,235.01,4.5
2022-03-18T11:32:22.189000Z,-70.9818,-16.9333,111.16,4.4
2022-03-18T05:19:00.998000Z,-72.156,-33.1527,20.12,3.8
2022-03-17T19:26:41.784000Z,-68.4111,-31.4918,112.59,4.5
2022-03-17T11:05:36.778000Z,-66.9003,-26.8308,136.9,4.4
2022-03-17T09:38:42.353000Z,-71.9128,-15.8854,10.0,4.6
2022-03-17T08:11:27.242000Z,-78.0366,-1.6307,163.43,4.2
2022-03-17T01:02:09.730000Z,-69.2507,-20.4675,75.23,4.1
2022-03-16T15:07:49.039000Z,-71.1329,-19.6695,20.35,4.5
2022-03-16T14:00:13.191000Z,-69.108,-20.131,97.76,4.1
2022-03-16T06:52:35.003000Z,-69.5243,-18.0631,132.12,4.1
2022-03-16T06:06:35.696000Z,-71.9595,-15.6884,10.74,5.5
2022-03-16T04:54:12.296000Z,-72.0767,-16.1641,35.0,4.1
2022-03-15T23:14:42.063000Z,-67.2907,-24.039,222.56,4.2
2022-03-15T23:03:56.033000Z,-70.491,-22.7255,34.0,4.4
2022-03-15T17:31:19.032000Z,-69.6249,-21.4236,16.84,4.0
2022-03-15T13:50:30.779000Z,-69.3332,-21.1064,98.43,4.8
2022-03-15T10:20:08.046000Z,-71.9649,-15.7764,10.0,4.7
2022-03-15T06:37:43.360000Z,-67.0534,-19.0504,251.77,4.2
2022-03-14T22:20:14.313000Z,-68.5016,-21.8846,114.84,4.4
2022-03-14T14:04:48.577000Z,-72.1469,-31.7768,15.07,4.5
2022-03-14T10:01:52.498000Z,-70.942,-19.9351,10.59,4.5
2022-03-13T22:13:38.234000Z,-70.41,-33.3194,104.01,4.1
2022-03-13T19:14:01.148000Z,-74.7713,-13.5237,88.53,4.4
2022-03-13T10:51:03.577000Z,-78.17,-1.9892,12.11,4.6
2022-03-13T09:23:12.685000Z,-68.925,-21.2829,126.5,4.2
2022-03-12T22:18:21.113000Z,-68.7483,-21.036,105.17,4.1
2022-03-12T14:30:38.318000Z,-70.519,-15.641,209.1,4.5
2022-03-12T12:27:48.322000Z,-71.2053,-27.4748,17.33,4.8
2022-03-12T03:54:09.125000Z,-74.1539,-37.1272,10.0,4.5
2022-03-11T20:02:30.305000Z,-74.1999,-8.4711,147.92,4.6
2022-03-11T15:48:26.155000Z,-67.5154,-28.4564,118.18,4.5
2022-03-11T09:20:21.036000Z,-67.1244,-24.3223,169.18,4.2
2022-03-10T08:34:30.967000Z,-68.9372,-20.3575,115.91,4.2
2022-03-09T18:18:18.085000Z,-76.2461,-14.2401,35.76,4.9
2022-03-09T18:04:03.582000Z,-68.54,-22.1666,106.35,4.8
2022-03-08T14:31:45.097000Z,-66.2668,-22.8573,231.43,4.2
2022-03-08T10:35:52.514000Z,-71.1141,-19.9625,18.93,4.1
2022-03-08T04:16:10.807000Z,-67.1628,-24.2745,205.46,4.1
2022-03-07T03:05:45.350000Z,-63.6355,-17.5261,10.0,4.2
2022-03-07T01:54:14.176000Z,-72.5073,-15.3699,117.34,4.2
2022-03-06T20:02:27.783000Z,-67.2971,-24.3063,199.32,4.3
2022-03-06T17:10:25.302000Z,-66.9194,-23.1665,231.62,4.3
2022-03-06T13:42:31.907000Z,-71.6525,-15.8686,136.99,3.9
2022-03-06T09:35:07.327000Z,-68.7458,-28.5602,108.2,5.5
2022-03-06T02:25:52.801000Z,-69.0025,-21.3921,118.24,4.0
2022-03-05T17:34:24.759000Z,-66.8189,-22.8227,209.56,4.2
2022-03-05T10:12:09.727000Z,-70.8832,-28.2931,89.87,4.5
2022-03-05T07:45:28.754000Z,-74.1367,-10.5746,136.33,5.1
2022-03-05T01:10:08.274000Z,-66.0638,-22.4383,266.0,5.7
2022-03-04T09:03:18.334000Z,-71.5045,-29.5577,35.0,4.7
2022-03-04T09:01:32.854000Z,-71.56,-29.5174,35.0,4.3
2022-03-03T19:17:47.904000Z,-70.1401,-16.9645,161.7,5.1
2022-03-03T18:02:56.909000Z,-68.9838,-20.573,109.78,4.3
2022-03-03T09:30:23.261000Z,-67.4873,-27.3973,120.1,4.7
2022-03-03T04:56:40.971000Z,-70.4601,-33.5236,100.76,4.6
2022-03-02T19:18:28.162000Z,-71.8878,-32.2615,19.31,4.0
2022-03-02T11:11:21.650000Z,-81.1985,-5.9114,37.81,4.4
2022-03-02T06:26:04.961000Z,-69.563,-18.5788,131.35,4.3
2022-03-02T04:16:48.585000Z,-76.3403,-14.2428,10.0,4.6
2022-03-01T03:42:07.350000Z,-74.0335,-36.8972,10.0,4.0
2022-02-28T04:57:35.344000Z,-74.0282,-37.0108,14.52,4.3
2022-02-28T04:18:06.633000Z,-68.3938,-21.856,130.5,4.5
2022-02-28T01:52:51.374000Z,-73.955,-36.9602,14.0,4.7
2022-02-28T01:15:16.651000Z,-73.993,-36.9801,9.93,5.7
2022-02-27T22:52:39.841000Z,-70.4614,-33.6914,91.78,4.3
2022-02-27T20:55:34.876000Z,-64.1984,-15.9374,586.96,4.3
2022-02-27T20:49:47.560000Z,-71.7733,-29.8884,27.21,5.1
2022-02-27T16:40:50.354000Z,-72.1003,-31.9433,10.0,4.1
2022-02-27T03:48:00.711000Z,-71.2471,-31.9597,49.31,4.1
2022-02-26T21:28:51.808000Z,-72.4135,-32.8695,14.98,4.2
2022-02-26T20:39:26.759000Z,-71.3864,-35.358,90.14,4.2
2022-02-26T14:45:37.732000Z,-71.8412,-34.8145,41.16,4.4
2022-02-25T12:19:56.530000Z,-69.1742,-20.4873,94.33,4.1
2022-02-25T11:03:21.055000Z,-66.7545,-23.9557,206.17,4.5
2022-02-25T10:11:08.133000Z,-67.0773,-24.1086,196.15,4.1
2022-02-25T08:08:58.893000Z,-67.2621,-24.3018,175.78,4.2
2022-02-25T05:10:56.073000Z,-70.3621,-28.685,104.01,4.6
2022-02-23T21:37:44.494000Z,-69.483,-21.2772,12.83,4.2
2022-02-23T08:49:36.490000Z,-67.1842,-21.7846,180.51,4.4
2022-02-23T03:58:37.332000Z,-65.2148,-28.2902,26.63,4.4
2022-02-22T21:16:04.747000Z,-70.3511,-25.8485,59.59,4.5
2022-02-22T09:32:44.731000Z,-72.1793,-15.2461,123.13,4.1
2022-02-22T08:38:42.431000Z,-68.6946,-21.8827,138.98,4.2
2022-02-22T06:12:50.740000Z,-66.2653,-22.6656,251.0,6.0
2022-02-22T00:57:32.679000Z,-80.9908,-6.5417,35.0,4.5
2022-02-21T19:37:42.472000Z,-68.7919,-21.017,140.28,4.4
2022-02-21T16:40:33.176000Z,-77.3583,-2.2341,152.93,4.3
2022-02-21T14:34:41.164000Z,-67.0593,-24.1338,158.66,4.3
2022-02-21T11:26:46.942000Z,-68.8968,-20.7241,107.71,4.3
2022-02-20T11:58:20.479000Z,-71.2335,-18.4059,22.42,5.1
2022-02-20T10:33:24.637000Z,-68.6089,-21.1833,139.56,4.2
2022-02-18T23:46:31.930000Z,-70.0983,-20.1477,41.86,2.8
2022-02-17T16:24:42.535000Z,-78.0537,-1.5803,168.52,4.5
2022-02-17T16:19:18.960000Z,-69.1835,-28.3027,108.44,4.3
2022-02-17T08:24:12.278000Z,-67.9619,-20.766,186.95,4.4
2022-02-17T04:29:55.899000Z,-72.0496,-15.7769,127.7,4.1
2022-02-16T23:59:26.134000Z,-71.1104,-29.8095,83.1,4.0
2022-02-16T06:08:04.798000Z,-70.1464,-19.2363,48.79,4.0
2022-02-15T04:55:29.056000Z,-71.8796,-36.973,98.93,4.3
2022-02-13T04:31:19.688000Z,-68.6551,-21.3336,125.42,4.5
2022-02-11T12:30:26.953000Z,-72.449,-32.8822,16.22,4.0
2022-02-11T08:11:31.957000Z,-75.7348,-10.7241,98.12,4.1
2022-02-11T03:26:43.085000Z,-68.9079,-21.272,115.65,4.2
2022-02-10T01:33:24.613000Z,-68.5764,-31.4027,108.12,4.1
2022-02-09T14:30:31.614000Z,-74.5063,-16.0311,10.0,4.7
2022-02-09T11:39:11.894000Z,-69.1522,-20.6211,93.38,4.7
2022-02-09T05:05:39.066000Z,-71.3497,-29.5643,46.84,4.2
2022-02-08T05:22:08.579000Z,-71.1984,-25.7923,10.0,4.4
2022-02-07T15:04:07.285000Z,-67.4291,-20.2592,207.43,4.5
2022-02-07T04:02:01.833000Z,-77.1643,-2.3826,133.51,4.1
2022-02-06T23:46:31.360000Z,-68.6453,-22.1892,103.39,5.3
2022-02-04T20:52:52.377000Z,-69.0392,-20.4507,106.08,4.0
2022-02-04T15:10:17.085000Z,-68.9239,-21.5589,117.38,4.1
2022-02-04T07:48:02.178000Z,-66.9927,-27.9119,162.5,4.5
2022-02-03T21:29:29.568000Z,-69.0563,-31.9497,121.64,4.4
2022-02-03T16:33:02.901000Z,-68.7367,-22.4604,112.27,4.2
2022-02-03T15:58:57.372000Z,-76.9313,-4.4587,110.0,6.5
2022-02-03T13:26:13.497000Z,-73.6867,-34.6149,10.0,4.5
2022-02-03T10:35:53.066000Z,-71.5342,-30.5536,60.49,4.1
2022-02-03T09:35:51.266000Z,-64.9863,-23.2267,24.36,5.0
2022-02-03T07:02:28.747000Z,-79.5827,-3.8646,70.64,4.0
2022-02-03T03:12:37.681000Z,-66.7448,-23.1514,209.48,4.4
2022-02-03T03:11:58.234000Z,-69.4759,-19.3596,111.1,4.2
2022-02-02T22:16:28.264000Z,-78.4868,-10.9468,49.57,4.7
2022-02-02T22:16:08.694000Z,-69.173,-16.912,190.92,4.0
2022-02-02T19:28:45.737000Z,-74.4861,-8.3292,153.37,4.3
2022-02-02T02:15:12.522000Z,-68.2119,-23.4979,131.22,4.2
2022-02-01T00:52:42.337000Z,-68.5308,-31.3306,107.42,4.9
2022-01-31T21:36:17.102000Z,-71.9834,-29.8948,9.43,4.5
2022-01-31T15:27:59.098000Z,-73.2981,-14.6128,122.64,4.2
2022-01-31T00:08:15.666000Z,-74.0062,-14.9742,76.78,5.0
2022-01-30T15:08:20.489000Z,-67.0189,-24.09,213.06,4.3
2022-01-30T10:42:16.060000Z,-69.9814,-25.9964,85.54,4.2
2022-01-30T02:44:56.288000Z,-64.9189,-23.2947,10.0,4.8
2022-01-29T22:37:42.394000Z,-74.5674,-7.8719,155.12,4.4
2022-01-29T21:18:17.600000Z,-75.5466,-9.4793,10.0,4.5
2022-01-29T20:46:05.997000Z,-67.5554,-21.9173,194.68,4.4
2022-01-29T20:04:54.207000Z,-80.9415,-5.5048,35.0,4.2
2022-01-29T12:56:53.611000Z,-67.4973,-28.1491,122.59,4.5
2022-01-29T03:58:23.606000Z,-67.7394,-21.0085,168.4,4.4
2022-01-29T02:23:34.333000Z,-70.4013,-33.5527,16.98,3.3
2022-01-28T13:43:26.649000Z,-69.6263,-18.7824,131.49,5.2
2022-01-28T05:20:37.272000Z,-68.5972,-21.4012,130.96,4.6
2022-01-28T00:31:25.119000Z,-69.3893,-19.1423,90.37,5.5
2022-01-27T14:20:58.819000Z,-73.904,-10.8962,119.8,4.5
2022-01-27T03:00:48.233000Z,-68.7512,-32.4304,118.79,4.7
2022-01-26T20:47:50.821000Z,-75.4273,-14.8417,55.29,4.6
2022-01-26T19:42:52.902000Z,-68.5079,-22.7643,10.0,4.5
2022-01-26T14:54:52.469000Z,-70.2096,-18.8643,83.99,4.0
2022-01-26T14:38:33.952000Z,-69.5232,-24.0519,93.64,4.2
2022-01-26T14:19:06.882000Z,-69.4879,-24.0503,89.72,4.3
2022-01-26T03:28:06.873000Z,-68.2043,-27.3281,124.87,4.4
2022-01-26T01:16:34.979000Z,-69.221,-31.8855,107.02,4.4
2022-01-25T18:47:47.768000Z,-74.3137,-8.49,155.12,4.3
2022-01-25T13:40:19.075000Z,-69.1204,-19.6377,105.75,4.9
2022-01-25T10:19:14.523000Z,-80.1585,-10.4293,10.0,4.5
2022-01-25T04:07:28.851000Z,-67.4903,-21.2787,226.27,4.2
2022-01-24T16:37:06.299000Z,-72.873,-16.0335,81.34,4.1
2022-01-24T06:40:33.870000Z,-68.8572,-21.2593,132.45,4.5
2022-01-23T22:30:36.662000Z,-67.0678,-24.3344,166.21,4.4
2022-01-23T18:28:41.475000Z,-68.558,-21.0407,148.35,4.4
2022-01-23T04:12:32.411000Z,-70.5734,-13.9487,10.0,4.2
2022-01-22T20:03:45.911000Z,-68.481,-22.7477,14.84,4.5
2022-01-22T20:00:13.860000Z,-68.4723,-22.8174,18.68,4.6
2022-01-22T17:55:50.611000Z,-67.0951,-27.9061,247.2,4.4
2022-01-22T15:02:05.287000Z,-66.9905,-23.8619,244.54,4.4
2022-01-22T07:23:34.627000Z,-75.5168,-14.5228,52.72,4.8
2022-01-21T20:20:24.081000Z,-68.8658,-20.9848,114.65,4.3
2022-01-21T06:54:45.703000Z,-69.1649,-20.7764,108.04,3.8
2022-01-20T15:33:09.086000Z,-70.2356,-21.1585,38.01,4.0
2022-01-20T10:43:56.428000Z,-67.4847,-21.6898,214.21,4.2
2022-01-20T06:32:25.795000Z,-75.4936,-10.2085,21.35,4.6
2022-01-20T03:30:38.689000Z,-74.2479,-37.3642,10.0,4.0
2022-01-20T01:28:19.645000Z,-67.9643,-22.521,183.42,4.3
2022-01-19T22:02:24.493000Z,-68.4608,-21.5368,130.68,4.2
2022-01-19T21:27:31.228000Z,-74.1585,-37.4026,11.57,4.5
2022-01-19T14:58:06.359000Z,-72.2432,-30.6546,10.0,4.1
2022-01-19T01:50:28.273000Z,-66.8677,-23.7622,213.65,4.1
2022-01-18T21:56:50.349000Z,-78.7454,-2.6364,78.43,4.2
2022-01-18T16:34:58.003000Z,-69.2166,-19.6517,103.83,4.3
2022-01-18T16:23:48.868000Z,-69.1383,-19.8204,120.08,4.4
2022-01-18T14:45:54.630000Z,-71.0647,-18.4169,35.0,4.2
2022-01-18T10:18:30.005000Z,-69.0653,-22.8222,109.36,4.0
2022-01-18T09:02:47.461000Z,-70.4224,-17.6227,106.48,4.1
2022-01-18T03:01:20.439000Z,-67.1353,-24.0918,218.98,4.3
2022-01-17T09:07:50.627000Z,-73.4233,-17.9357,10.0,4.5
2022-01-17T08:42:49.174000Z,-68.8464,-31.7628,10.0,4.2
2022-01-17T07:28:34.434000Z,-66.9681,-23.9653,235.44,4.0
2022-01-17T04:59:31.950000Z,-72.098,-29.9755,10.0,4.6
2022-01-16T16:36:46.372000Z,-72.0759,-15.3255,108.6,4.3
